training_position,row_id,original_id,fold,y_true,probability_class_1
7133,8919,8920,4,1,0.60209587369104811
7134,8920,8921,3,0,0.083101074893848409
7135,8921,8922,4,0,0.13566770455996799
7136,8922,8923,3,0,0.033369320346453409
7137,8923,8924,3,0,0.057605470605636658
7138,8925,8926,3,1,0.269793566617822
7139,8926,8927,1,0,0.052049174700799082
7140,8927,8928,2,0,0.11179474789127584
7141,8928,8929,1,0,0.038795051127348192
7142,8929,8930,5,1,0.66227595721089594
7143,8930,8931,5,0,0.040689893689009077
7144,8931,8932,5,0,0.21383905781670681
7145,8933,8934,4,0,0.029198771277858991
7146,8934,8935,1,0,0.19858862633587471
7147,8935,8936,2,0,0.062942801083525138
7148,8936,8937,5,0,0.7307419832621741
7149,8937,8938,3,1,0.6807737466499818
7150,8938,8939,2,0,0.084861767008989578
7151,8939,8940,5,0,0.081499483943732243
7152,8940,8941,3,0,0.12764355572929142
7153,8941,8942,3,0,0.079856457077959797
7154,8943,8944,5,0,0.058917546471611709
7155,8944,8945,1,1,0.53834069302184506
7156,8945,8946,5,0,0.17447876757045022
7157,8948,8949,5,1,0.074326840425634394
7158,8949,8950,5,0,0.066881427360037118
7159,8951,8952,3,0,0.3055907896893138
7160,8952,8953,2,0,0.072467191346121257
7161,8953,8954,3,1,0.64435209824360984
7162,8954,8955,1,0,0.10904710398245193
7163,8955,8956,3,0,0.21657051545855205
7164,8956,8957,4,0,0.11224295417985758
7165,8959,8960,1,0,0.32489594306299235
7166,8960,8961,3,0,0.084727709606885401
7167,8961,8962,2,0,0.014568192574253446
7168,8963,8964,5,0,0.046662505721264735
7169,8964,8965,4,0,0.15879890418763651
7170,8965,8966,3,1,0.22542632903240237
7171,8966,8967,1,1,0.54851716593993005
7172,8967,8968,2,0,0.11704242130799225
7173,8968,8969,1,0,0.07418199919521537
7174,8969,8970,5,0,0.017621968611142902
7175,8970,8971,3,0,0.066741967531879068
7176,8971,8972,2,1,0.21860289356710935
7177,8972,8973,3,1,0.14612131391061911
7178,8974,8975,4,1,0.61679355561591731
7179,8975,8976,2,0,0.061400744133522547
7180,8976,8977,2,0,0.18374990750820255
7181,8977,8978,3,0,0.069407307954958627
7182,8978,8979,4,0,0.075191588963088044
7183,8979,8980,4,0,0.040154687995823141
7184,8981,8982,5,0,0.18225002987077332
7185,8983,8984,5,1,0.20541570983230606
7186,8984,8985,3,1,0.28327776478239763
7187,8985,8986,3,0,0.12186085487335156
7188,8987,8988,5,1,0.27261953766584168
7189,8988,8989,2,1,0.38922839419171157
7190,8991,8992,4,1,0.23747716122868556
7191,8992,8993,4,0,0.086370381002173577
7192,8993,8994,2,0,0.16914001183797406
7193,8994,8995,1,0,0.39538657613605654
7194,8995,8996,5,0,0.20799916217610662
7195,8996,8997,5,0,0.19187124278093179
7196,8997,8998,1,0,0.56237155328183519
7197,9004,9005,4,0,0.36833393076432325
7198,9005,9006,1,0,0.13742142297507423
7199,9007,9008,1,0,0.24050850167919569
7200,9008,9009,3,0,0.059689502603608044
7201,9009,9010,1,0,0.51699321951595434
7202,9014,9015,5,0,0.15026763045284114
7203,9016,9017,1,0,0.66131790775706811
7204,9017,9018,1,0,0.46699161003027628
7205,9018,9019,2,0,0.12972535948162209
7206,9019,9020,1,1,0.73578049042211202
7207,9021,9022,4,0,0.024694623470028973
7208,9022,9023,4,0,0.18872995693532482
7209,9023,9024,1,1,0.46345948779315876
7210,9024,9025,3,0,0.016374988721636896
7211,9025,9026,2,0,0.12109801923606081
7212,9026,9027,5,0,0.14501425683622968
7213,9027,9028,3,0,0.07592640841184474
7214,9028,9029,3,0,0.27585857583719647
7215,9029,9030,4,0,0.42882979717862718
7216,9033,9034,4,0,0.7374761803274632
7217,9034,9035,3,0,0.3174800582032678
7218,9038,9039,5,0,0.048625179559408545
7219,9039,9040,2,0,0.071597458470036679
7220,9040,9041,5,1,0.37388631139679074
7221,9041,9042,4,0,0.0098235222140431264
7222,9042,9043,5,0,0.083020299104844625
7223,9045,9046,1,0,0.048423179470973472
7224,9046,9047,5,0,0.15067168685598298
7225,9047,9048,4,0,0.74138135300083785
7226,9048,9049,1,0,0.23138606733730052
7227,9049,9050,1,0,0.029092544959201837
7228,9051,9052,1,1,0.10149313355809235
7229,9052,9053,1,0,0.068382371174467715
7230,9053,9054,3,0,0.18544378637887773
7231,9054,9055,4,1,0.210919178037002
7232,9055,9056,2,0,0.051567215035801424
7233,9056,9057,5,0,0.16512862992635507
7234,9057,9058,5,0,0.15680286237011509
7235,9058,9059,2,0,0.075836038840816355
7236,9059,9060,4,0,0.077422003217601079
7237,9060,9061,1,0,0.13863983841096369
7238,9063,9064,4,0,0.21076920818381906
7239,9064,9065,5,0,0.047174856137688223
7240,9065,9066,2,0,0.093651337457227701
7241,9066,9067,3,0,0.52568302100109998
7242,9067,9068,1,0,0.17567563440441197
7243,9068,9069,1,0,0.13540961522972927
7244,9069,9070,5,1,0.14925359272652286
7245,9070,9071,1,0,0.18972758775250448
7246,9071,9072,5,0,0.12274154755994364
7247,9072,9073,5,0,0.20433028974258816
7248,9074,9075,4,0,0.77793145478343906
7249,9075,9076,4,1,0.17235662023490891
7250,9076,9077,2,1,0.20955601471686156
7251,9077,9078,4,1,0.11338097604586092
7252,9078,9079,1,1,0.19245005530888951
7253,9080,9081,2,1,0.21222006630598519
7254,9081,9082,5,0,0.27177928652549671
7255,9082,9083,1,0,0.44585330477502333
7256,9083,9084,1,0,0.12193199800561647
7257,9084,9085,4,1,0.69557881394688137
7258,9085,9086,2,0,0.23545844681048614
7259,9086,9087,5,0,0.22834949342790409
7260,9087,9088,4,0,0.20714722040139985
7261,9088,9089,1,0,0.15126731105455787
7262,9090,9091,3,0,0.0085792807507362925
7263,9092,9093,4,0,0.17176951678431399
7264,9094,9095,3,0,0.076180658419061506
7265,9096,9097,5,0,0.05381584891015849
7266,9098,9099,5,1,0.7671990447117073
7267,9100,9101,4,1,0.28793979999488928
7268,9101,9102,4,0,0.16752368468172527
7269,9102,9103,3,1,0.71313466728683605
7270,9104,9105,3,0,0.11751033693417644
7271,9106,9107,1,1,0.48707749578959253
7272,9107,9108,3,1,0.73406830990498007
7273,9108,9109,5,0,0.1130158658805451
7274,9109,9110,3,0,0.044987396561985617
7275,9111,9112,4,0,0.12116917064679122
7276,9113,9114,1,0,0.046112211433080127
7277,9114,9115,1,0,0.043223771603652927
7278,9115,9116,1,0,0.30315315033406653
7279,9116,9117,3,0,0.0092757490275822037
7280,9118,9119,3,1,0.22595779844844827
7281,9119,9120,2,0,0.19487880863640819
7282,9120,9121,5,0,0.1119226231108012
7283,9121,9122,3,0,0.10830818079984361
7284,9122,9123,5,0,0.33141357219398887
7285,9123,9124,1,1,0.56375847509691768
7286,9124,9125,1,1,0.060945523327389457
7287,9125,9126,5,0,0.081595274848706115
7288,9126,9127,4,0,0.058948970721582339
7289,9127,9128,2,0,0.15303900400586665
7290,9128,9129,5,0,0.073084826487017446
7291,9129,9130,3,0,0.10011494414748999
7292,9131,9132,2,1,0.083079462134612717
7293,9133,9134,2,0,0.25988163654545804
7294,9138,9139,3,0,0.045055447747401341
7295,9139,9140,4,0,0.23407710427475981
7296,9140,9141,4,0,0.097920501670816423
7297,9141,9142,2,0,0.077589549791275969
7298,9143,9144,5,0,0.07806218205919177
7299,9144,9145,5,0,0.39056783051967986
7300,9145,9146,5,0,0.059116155851193619
7301,9147,9148,2,1,0.43688179573041147
7302,9148,9149,3,1,0.42279837543286097
7303,9149,9150,1,0,0.1268731883062913
7304,9150,9151,2,0,0.13201322989867895
7305,9151,9152,1,1,0.29283244659381819
7306,9152,9153,1,0,0.18195630518512909
7307,9153,9154,4,0,0.21109589955383504
7308,9155,9156,5,0,0.13842840897408951
7309,9156,9157,4,0,0.016296251537604011
7310,9158,9159,3,0,0.26759566478550784
7311,9159,9160,5,0,0.07504394401780258
7312,9160,9161,5,0,0.15120339554989204
7313,9161,9162,3,0,0.021107762643212662
7314,9162,9163,4,0,0.18949720207172221
7315,9163,9164,3,0,0.14893551227475144
7316,9164,9165,1,1,0.64292864770164371
7317,9166,9167,1,1,0.64534409514311275
7318,9167,9168,5,1,0.24783495371430356
7319,9168,9169,1,0,0.11672624435642877
7320,9169,9170,5,0,0.089533173753280459
7321,9170,9171,3,1,0.70729212649207807
7322,9171,9172,1,0,0.46458519159571776
7323,9172,9173,5,0,0.045693634690375552
7324,9173,9174,4,0,0.17801316222229813
7325,9174,9175,4,1,0.48584688903219048
7326,9175,9176,2,0,0.10040532201981918
7327,9176,9177,4,0,0.15947454077385029
7328,9178,9179,3,0,0.17000038308627327
7329,9179,9180,3,0,0.16126300609750013
7330,9180,9181,1,0,0.058335821009388153
7331,9181,9182,2,0,0.11173372908891005
7332,9183,9184,4,0,0.022378791701411792
7333,9185,9186,4,0,0.0492263624527398
7334,9187,9188,3,1,0.53902934904585842
7335,9189,9190,1,1,0.27969039883912378
7336,9192,9193,5,1,0.54243716760973193
7337,9193,9194,1,0,0.58709753674899134
7338,9194,9195,4,1,0.73944556618691126
7339,9195,9196,4,1,0.17766246598707469
7340,9196,9197,2,1,0.11685726947182885
7341,9197,9198,3,1,0.53622948909115864
7342,9198,9199,5,0,0.16988103123675719
7343,9199,9200,2,0,0.049208091027829449
7344,9201,9202,2,0,0.13944978910076908
7345,9202,9203,2,0,0.10883112631154598
7346,9203,9204,5,0,0.10922720963022031
7347,9204,9205,5,0,0.043935665825775447
7348,9206,9207,5,0,0.081957628714076441
7349,9207,9208,4,0,0.15776406947168981
7350,9208,9209,3,0,0.1169883568399859
7351,9211,9212,3,0,0.085842396376861627
7352,9212,9213,1,0,0.52345184953855028
7353,9213,9214,3,0,0.056269532211025777
7354,9214,9215,3,1,0.63321505100775521
7355,9216,9217,4,1,0.1562596834772538
7356,9217,9218,3,1,0.14322624119735841
7357,9219,9220,2,0,0.25084865681639801
7358,9220,9221,5,0,0.066582017574470895
7359,9221,9222,4,1,0.99998974445119759
7360,9222,9223,2,1,0.63254739494469636
7361,9223,9224,2,0,0.10957880163675779
7362,9224,9225,4,0,0.13088766598151644
7363,9225,9226,4,0,0.113678182475725
7364,9226,9227,4,0,0.27813456674991754
7365,9227,9228,4,1,0.68597828385179149
7366,9228,9229,4,1,0.18583521461778171
7367,9230,9231,1,0,0.36823850637836475
7368,9231,9232,3,0,0.23234455837667434
7369,9232,9233,5,0,0.15122345087959066
7370,9234,9235,4,0,0.50958771714932383
7371,9235,9236,4,0,0.26062813874288426
7372,9237,9238,2,0,0.15828323499244801
7373,9239,9240,3,0,0.14856610947194046
7374,9241,9242,1,1,0.15946722065166813
7375,9242,9243,5,0,0.041746641820855218
7376,9243,9244,2,0,0.032752849515708712
7377,9244,9245,4,0,0.19933121725465974
7378,9247,9248,4,1,0.060958094182694079
7379,9248,9249,5,0,0.086137848537388803
7380,9249,9250,2,0,0.12949449392668225
7381,9252,9253,5,1,0.12053670759372477
7382,9253,9254,3,0,0.18422617937518618
7383,9254,9255,2,0,0.084932471693414391
7384,9255,9256,4,1,0.067539739645652089
7385,9256,9257,2,1,0.39764047438376193
7386,9257,9258,2,0,0.10307132451621326
7387,9258,9259,4,0,0.14574218316418619
7388,9259,9260,3,0,0.083952980660174703
7389,9260,9261,3,0,0.15560494177753528
7390,9261,9262,3,0,0.069731568515512987
7391,9262,9263,4,0,0.14991597659601349
7392,9263,9264,1,0,0.29888852170007663
7393,9264,9265,5,0,0.30744484311671849
7394,9265,9266,5,0,0.065862902652067346
7395,9266,9267,3,0,0.058914936936333796
7396,9268,9269,3,0,0.076569011072032581
7397,9269,9270,5,0,0.062317662972777708
7398,9270,9271,4,0,0.1075676139831801
7399,9271,9272,4,1,0.7527720063680019
7400,9272,9273,3,1,0.78058902427310772
7401,9275,9276,5,0,0.12430731140727919
7402,9277,9278,3,0,0.21654766205518158
7403,9278,9279,1,0,0.11578163826282724
7404,9279,9280,2,1,0.19412517100654053
7405,9280,9281,3,0,0.36809237238305714
7406,9282,9283,1,0,0.12911610794937189
7407,9283,9284,3,0,0.69358863272938409
7408,9285,9286,5,0,0.16558879254455428
7409,9287,9288,5,1,0.47906133414165014
7410,9288,9289,2,1,0.14911548228585023
7411,9289,9290,4,1,0.73590443233626124
7412,9290,9291,1,0,0.024921501126273705
7413,9292,9293,2,1,0.41033665078998871
7414,9293,9294,2,0,0.17928206236191227
7415,9294,9295,2,0,0.44308851475426159
7416,9295,9296,5,1,0.46419558493999635
7417,9296,9297,5,0,0.080162040960927036
7418,9297,9298,1,0,0.12518596717593289
7419,9298,9299,3,0,0.17330592109036685
7420,9299,9300,4,0,0.19726385914543981
7421,9300,9301,5,1,0.083356481351824149
7422,9301,9302,3,1,0.34753679612739025
7423,9302,9303,5,0,0.2178644068359652
7424,9303,9304,3,0,0.034903993197847476
7425,9304,9305,3,0,0.17915867007064323
7426,9305,9306,4,1,0.63925605955936426
7427,9307,9308,2,1,0.19985324448661709
7428,9308,9309,4,0,0.43446911910045499
7429,9310,9311,2,1,0.069390132472482866
7430,9311,9312,2,0,0.019622012628449155
7431,9312,9313,4,0,0.04709043595842613
7432,9313,9314,1,1,0.40468333833676567
7433,9315,9316,4,0,0.27608754228133892
7434,9316,9317,1,1,0.30753277128937589
7435,9317,9318,3,0,0.059466123820092601
7436,9318,9319,1,0,0.61503872985030361
7437,9320,9321,5,0,0.051794047404247125
7438,9321,9322,4,0,0.021513446222873222
7439,9322,9323,4,0,0.21902973160758626
7440,9323,9324,5,1,0.050537458309444311
7441,9325,9326,5,0,0.34623545166060132
7442,9326,9327,5,0,0.047900398533082235
7443,9327,9328,1,0,0.067438023848260267
7444,9328,9329,4,1,0.58915428311959328
7445,9329,9330,4,0,0.12809605003130922
7446,9330,9331,1,0,0.076079579047083762
7447,9331,9332,2,0,0.037548512518052087
7448,9332,9333,3,0,0.057042322045004236
7449,9334,9335,4,1,0.079583807177137797
7450,9336,9337,5,1,0.51947689626103855
7451,9337,9338,5,1,0.14205044085679813
7452,9338,9339,1,0,0.074706607949406312
7453,9339,9340,2,1,0.46110648638539659
7454,9340,9341,1,1,0.56945084766480203
7455,9341,9342,1,0,0.13860424950675762
7456,9343,9344,4,1,0.53763673991717875
7457,9344,9345,3,0,0.21635428368340809
7458,9345,9346,2,0,0.046499729024291746
7459,9346,9347,4,1,0.23032359230663033
7460,9347,9348,2,0,0.12289682815171066
7461,9348,9349,4,0,0.32225379197695553
7462,9349,9350,5,0,0.080533346466923686
7463,9350,9351,5,0,0.09545246270226608
7464,9351,9352,3,0,0.20063066532407367
7465,9352,9353,4,0,0.15731748481331553
7466,9354,9355,2,0,0.21706518304202282
7467,9355,9356,4,0,0.03600238871263238
7468,9357,9358,2,0,0.15391082162255848
7469,9359,9360,5,0,0
7470,9360,9361,4,0,0.12756345032930946
7471,9361,9362,1,0,0.34906240849961417
7472,9362,9363,1,0,0.049020960922647398
7473,9363,9364,3,0,0.082823586574932523
7474,9364,9365,2,1,0.03158692157356302
7475,9365,9366,1,0,0.20653660158984147
7476,9366,9367,3,0,0.16004123245585175
7477,9367,9368,5,0,0.17156603972315795
7478,9368,9369,2,1,0.038587552319125702
7479,9369,9370,3,0,0.024965337853394637
7480,9370,9371,1,1,0.23628458782443074
7481,9372,9373,5,0,0.12967564291095998
7482,9373,9374,5,0,0.533480632784604
7483,9374,9375,1,0,0.14748150721312248
7484,9375,9376,1,1,0.18184667339326288
7485,9376,9377,2,1,0.23392484191961868
7486,9377,9378,1,1,0.14944007304332557
7487,9378,9379,5,0,0.015602154892206576
7488,9379,9380,2,1,0.27604979795979073
7489,9380,9381,1,0,0.080748614800335308
7490,9381,9382,1,0,0.59432274409924535
7491,9382,9383,2,0,0.074159305720730526
7492,9383,9384,3,0,0.29033576755380924
7493,9384,9385,2,0,0.48076464948567799
7494,9387,9388,2,0,0.16989387963813957
7495,9388,9389,3,0,0.17859635131689272
7496,9390,9391,5,0,0.0088355656984500063
7497,9391,9392,2,1,0.31470027641528459
7498,9392,9393,5,0,0.31947234231681243
7499,9394,9395,5,0,0.010525227320023629
7500,9395,9396,5,1,0.18058552657808255
7501,9396,9397,4,0,0.65322822450731
7502,9397,9398,5,0,0.10631664371656692
7503,9398,9399,1,0,0.026358706362036442
7504,9399,9400,5,1,0.067144169663127917
7505,9400,9401,5,1,0.16583574537794124
7506,9402,9403,5,0,0.15233152111731424
7507,9403,9404,1,0,0.011038146026957464
7508,9404,9405,1,0,0.072197379856918556
7509,9405,9406,4,0,0.11144055962364223
7510,9406,9407,3,1,0.17632279730205339
7511,9407,9408,2,0,0
7512,9408,9409,1,0,0.51664284181456377
7513,9409,9410,5,0,0.098624839368919609
7514,9410,9411,2,0,0.029221690051825774
7515,9411,9412,1,0,0.170030605999793
7516,9412,9413,1,0,0.25067553429005268
7517,9413,9414,3,1,0.74026895353888933
7518,9414,9415,2,0,0.065416375612243727
7519,9415,9416,5,0,0.43623281277120873
7520,9417,9418,3,0,0.13122261511508335
7521,9418,9419,3,0,0.48595654160320773
7522,9419,9420,4,0,0.52718499320854151
7523,9421,9422,3,0,0.067879165990250998
7524,9422,9423,1,0,0.078851316212514053
7525,9423,9424,2,0,0.14367478752582966
7526,9424,9425,3,1,0.19461572428679394
7527,9427,9428,3,0,0.16847007170723421
7528,9428,9429,5,1,0.44832587439194599
7529,9429,9430,4,0,0.66987102874250093
7530,9430,9431,4,0,0.37483124333955781
7531,9431,9432,3,0,0.088853950217319011
7532,9432,9433,4,0,0.1093355333794279
7533,9433,9434,4,1,0.17708741441774936
7534,9434,9435,2,0,0.10780307702756242
7535,9435,9436,1,0,0.43664828546886442
7536,9436,9437,3,0,0.023865735069820603
7537,9437,9438,3,1,0.47042563971521578
7538,9438,9439,4,0,0.19294304053053804
7539,9439,9440,4,1,0.1656736324935956
7540,9440,9441,2,0,0.34243959137273633
7541,9441,9442,3,0,0.10761094568865688
7542,9442,9443,5,0,0.043579177827406439
7543,9443,9444,4,0,0.07379634402566744
7544,9444,9445,4,0,0.16052322418132112
7545,9445,9446,2,1,0.41694070436448166
7546,9448,9449,4,0,0.048657640385207909
7547,9451,9452,2,1,0.72666815725603495
7548,9452,9453,1,0,0.11245978925270893
7549,9453,9454,3,0,0.12766101383823675
7550,9454,9455,2,0,0.12997320115460692
7551,9455,9456,1,0,0.11001872424518465
7552,9456,9457,2,0,0.10351684399905575
7553,9457,9458,2,1,0.38250167509171418
7554,9458,9459,5,1,0.10242894513765964
7555,9459,9460,2,0,0.11144386557965805
7556,9460,9461,1,1,0.15312567713622108
7557,9461,9462,4,0,0.038720807891303714
7558,9462,9463,5,1,0.6076561366699188
7559,9463,9464,4,0,0.41176504498145872
7560,9465,9466,4,0,0.24259372837368939
7561,9466,9467,3,0,0.056775813622760372
7562,9467,9468,4,0,0.17806425769783707
7563,9468,9469,3,1,0.21888898257074385
7564,9469,9470,3,0,0.1567765689025622
7565,9470,9471,5,0,0.079081918194505565
7566,9471,9472,3,0,0.077296811704946525
7567,9472,9473,2,1,0.44624111929121585
7568,9473,9474,3,0,0.17784893585485503
7569,9474,9475,1,0,0.043220544661069324
7570,9476,9477,5,0,0.19490299247044704
7571,9477,9478,4,1,0.12429826300912457
7572,9478,9479,5,0,0.089945447981583701
7573,9480,9481,2,1,0.24682593942336123
7574,9481,9482,3,0,0.18522292252610945
7575,9482,9483,4,0,0.12453971997818331
7576,9483,9484,3,1,0.79230700088225658
7577,9484,9485,1,0,0.07631024068866317
7578,9485,9486,4,0,0.28516432201286801
7579,9486,9487,4,0,0.096788027428233545
7580,9487,9488,2,0,0.042984220242710196
7581,9488,9489,1,1,0.14961653630528773
7582,9490,9491,3,0,0.20574788859628673
7583,9491,9492,4,0,0.26187328514351171
7584,9493,9494,5,1,0.13335714613208546
7585,9494,9495,2,1,0.57995768323870223
7586,9496,9497,3,0,0.058647444294254371
7587,9498,9499,2,0,0.21224135288465487
7588,9499,9500,4,0,0.21458124055574077
7589,9500,9501,1,0,0.083615497557939497
7590,9501,9502,4,0,0.07373681563232512
7591,9503,9504,1,0,0.60601179098653235
7592,9505,9506,2,0,0.079659022074877253
7593,9506,9507,2,0,0.17304288702852896
7594,9508,9509,5,0,0.17593860577445003
7595,9510,9511,4,0,0.088046165757058661
7596,9511,9512,3,0,0.14108619044743634
7597,9512,9513,4,0,0.12431655758624292
7598,9513,9514,3,0,0.12233166443983524
7599,9514,9515,4,0,0.14624277990157269
7600,9515,9516,2,0,0.061578458713826265
7601,9516,9517,1,0,0.039838065583032871
7602,9518,9519,3,0,0.051726973612265352
7603,9519,9520,5,0,0.61512692032806937
7604,9520,9521,5,0,0.13404602478494015
7605,9522,9523,3,0,0.034542423169282147
7606,9523,9524,4,0,0.14296846621290543
7607,9524,9525,2,0,0.10059024318013995
7608,9525,9526,4,0,0.20383634409849272
7609,9527,9528,1,1,0.11012231340620299
7610,9529,9530,1,0,0.030572098347661874
7611,9530,9531,3,0,0.11715381172804164
7612,9532,9533,3,1,0.13757623298109453
7613,9533,9534,2,1,0.26497109977487243
7614,9534,9535,4,0,0.03575153623817541
7615,9535,9536,4,0,0.062634117361439465
7616,9536,9537,3,1,0.039895881431736745
7617,9537,9538,1,1,0.61969400083447912
7618,9538,9539,5,0,0.1162626290594439
7619,9539,9540,4,0,0.22036253064024025
7620,9540,9541,1,0,0.10615928033800141
7621,9542,9543,4,0,0.13814306198245324
7622,9543,9544,5,1,0.1142225100035891
7623,9544,9545,3,0,0.16956448796147455
7624,9545,9546,5,0,0.097545908922926444
7625,9546,9547,1,0,0.15040902038500889
7626,9547,9548,4,0,0.061486953658889405
7627,9548,9549,3,0,0.22178109530636755
7628,9549,9550,2,0,0.45742600923462245
7629,9551,9552,4,0,0.24424016851438959
7630,9553,9554,5,0,0.058864059650700885
7631,9555,9556,5,0,0.098346476518217027
7632,9556,9557,3,1,0.24463046491365012
7633,9557,9558,3,0,0.16826145407835019
7634,9558,9559,2,0,0.087680625196545375
7635,9559,9560,4,1,0.20135259266037842
7636,9560,9561,2,0,0.10024126753342497
7637,9561,9562,4,0,0.11201598679720715
7638,9562,9563,2,1,0.61667865800549826
7639,9564,9565,2,0,0.074222746816372503
7640,9565,9566,2,0,0.073504458376830284
7641,9567,9568,2,0,0.27732066853216997
7642,9568,9569,5,1,0.094320057481444633
7643,9570,9571,4,0,0.57707862134578003
7644,9571,9572,3,0,0.38381555654602351
7645,9572,9573,2,0,0.12454832490330181
7646,9573,9574,5,0,0.21340076731542515
7647,9574,9575,1,0,0.15269976682152955
7648,9575,9576,1,0,0.060986348622105127
7649,9576,9577,2,1,0.44101592757499825
7650,9577,9578,5,0,0.096356254294396329
7651,9578,9579,5,0,0.15102031149932102
7652,9579,9580,2,0,0.14730237493413292
7653,9580,9581,2,0,0.090285007014602223
7654,9582,9583,3,1,0.67885931418686563
7655,9583,9584,3,1,0.76989329440427223
7656,9584,9585,1,1,0.65863837312473106
7657,9585,9586,5,0,0.18874087719068186
7658,9586,9587,2,1,0.13924145149797001
7659,9587,9588,3,0,0.21850894393813236
7660,9589,9590,5,1,0.23482880406522419
7661,9590,9591,4,0,0.24013958754009704
7662,9591,9592,4,0,0.126829311470572
7663,9593,9594,2,1,0.74847360092817994
7664,9594,9595,5,0,0.10126056618646866
7665,9595,9596,4,0,0.22474286470644284
7666,9597,9598,2,0,0.058799650684555622
7667,9599,9600,3,0,0.31595317924915356
7668,9600,9601,3,0,0.36030922232994189
7669,9602,9603,2,0,0.044406832790429909
7670,9603,9604,5,0,0.25856809668814607
7671,9604,9605,5,1,0.16960553257242475
7672,9605,9606,1,0,0.056537845576174826
7673,9606,9607,1,0,0.046421476820067274
7674,9607,9608,3,0,0.27169290463244461
7675,9608,9609,3,0,0.070130961422473798
7676,9610,9611,1,0,0.15188180397228743
7677,9611,9612,5,0,0.084044432533929847
7678,9612,9613,1,0,0.02427060834630692
7679,9613,9614,1,1,0.77333898826630687
7680,9614,9615,3,0,0.14959050983591282
7681,9615,9616,2,0,0.20959700767343467
7682,9616,9617,3,0,0.32666519042367087
7683,9617,9618,4,0,0.20965392831528754
7684,9618,9619,1,0,0.18081732885033733
7685,9619,9620,5,1,0.36898627426935016
7686,9620,9621,1,0,0.020660174622259969
7687,9621,9622,3,0,0.090227667017314286
7688,9623,9624,4,0,0.12616295536258679
7689,9624,9625,1,0,0.26076708184698638
7690,9626,9627,5,0,0.15662969676593375
7691,9627,9628,5,0,0.060972058022839899
7692,9628,9629,2,1,0.22194349580697267
7693,9629,9630,2,0,0.12166958279166833
7694,9630,9631,3,0,0.59506364061319983
7695,9631,9632,2,0,0.088395896697216828
7696,9632,9633,4,1,0.59035356884189183
7697,9633,9634,2,0,0.22872635172180164
7698,9635,9636,5,0,0.17591848725407863
7699,9636,9637,5,0,0.22672897851545076
7700,9637,9638,4,0,0.17081572904222184
7701,9638,9639,2,0,0.20437005363904331
7702,9639,9640,4,0,0.0076477224977277696
7703,9640,9641,2,1,0.32752034445777256
7704,9642,9643,4,0,0.14441412770498149
7705,9643,9644,5,0,0.14699019817872658
7706,9644,9645,2,0,0.18680738463807678
7707,9645,9646,3,0,0.15770893514781434
7708,9646,9647,1,0,0.60010768731537989
7709,9647,9648,1,0,0.070835974279962105
7710,9648,9649,2,0,0.019106652258632933
7711,9649,9650,2,0,0.10185141459158099
7712,9650,9651,1,1,0.82603506596950316
7713,9651,9652,4,0,0.020282779649837653
7714,9652,9653,3,0,0.18225961219369793
7715,9653,9654,2,0,0.17006711754425516
7716,9654,9655,2,0,0.15043678123006077
7717,9655,9656,4,0,0.091566014575610838
7718,9656,9657,4,0,0.17004408258415762
7719,9657,9658,5,0,0.037280082472915976
7720,9658,9659,2,0,0.28042922928243064
7721,9659,9660,4,0,0.38603796081021785
7722,9660,9661,3,1,0.75408169962320326
7723,9661,9662,3,1,0.72569144491820425
7724,9662,9663,4,0,0.19574185107706896
7725,9664,9665,3,1,0.21798917058008047
7726,9665,9666,5,1,0.17080915478671604
7727,9666,9667,5,0,0.061931176573703423
7728,9667,9668,2,1,0.2182389930796533
7729,9668,9669,5,0,0.02000792368512776
7730,9670,9671,5,0,0.23816942216851755
7731,9672,9673,5,0,0.027981744379809461
7732,9673,9674,4,0,0.13537826651704124
7733,9674,9675,2,1,0.16138165443739771
7734,9675,9676,1,0,0.15454138267292117
7735,9676,9677,3,0,0.72633305786976721
7736,9677,9678,4,0,0.1973181902105143
7737,9679,9680,2,0,0.065371564512302235
7738,9680,9681,2,0,0.66887419086884947
7739,9682,9683,3,0,0.076884847563810366
7740,9683,9684,1,0,0.1186885498039506
7741,9684,9685,1,1,0.60993249643607728
7742,9685,9686,4,0,0.08020965014683501
7743,9686,9687,1,0,0.16261625287174622
7744,9687,9688,1,0,0.1051423534513414
7745,9688,9689,3,0,0.068247560166416837
7746,9689,9690,1,0,0.35475163326321468
7747,9690,9691,2,0,0.075117326468791004
7748,9691,9692,4,0,0.64236694808459804
7749,9692,9693,4,1,0.069813200443189144
7750,9693,9694,1,0,0.084565286312635143
7751,9694,9695,1,1,0.66244699667755491
7752,9695,9696,3,0,0.21131470696831364
7753,9696,9697,4,1,0.59412579586709902
7754,9697,9698,1,0,0.10647961347526712
7755,9698,9699,1,0,0.19499771284733236
7756,9699,9700,4,1,0.60768888230409512
7757,9700,9701,1,0,0.090635390591303641
7758,9701,9702,3,0,0.17778671636220755
7759,9702,9703,5,0,0.065121520780708084
7760,9703,9704,2,0,0.133402161378217
7761,9704,9705,4,0,0.23283770542754467
7762,9705,9706,5,0,0.2800975920502759
7763,9706,9707,2,1,0.68701857790172904
7764,9707,9708,1,1,0.15171108523077917
7765,9708,9709,5,0,0.24161714301628306
7766,9709,9710,2,0,0.062327892189113367
7767,9710,9711,3,0,0.20588424727509133
