test_position,row_id,original_id,y_true,final_sklearn_score,final_sklearn_label,final_sklearn_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
1670,8320,8321,1,0.40285047517610484,1,0.07130933862176364,0.4011484611378941,1,0.069607324583552899,0.0017020140382107418
1671,8324,8325,0,0.10561825119716682,0,-0.22592288535717436,0.10562447764131279,0,-0.22591665891302842,6.2264441459680686e-06
1672,8331,8332,0,0.10643655947604064,0,-0.22510457707830056,0.1064607604082906,0,-0.22508037614605059,2.4200932249959783e-05
1673,8343,8344,0,0.23191946007239969,0,-0.099621676481941507,0.23180922267291934,0,-0.099731913881421858,0.00011023739948035072
1674,8349,8350,0,0.22592734453104427,0,-0.10561379202329693,0.22593368230889208,0,-0.10560745424544912,6.3377778478090896e-06
1675,8351,8352,0,0.031095561803824365,0,-0.30044557475051681,0.031088966785084805,0,-0.30045216976925637,6.5950187395601156e-06
1676,8354,8355,0,0.10677779642402925,0,-0.22476334013031196,0.10704108647057366,0,-0.22450005008376755,0.00026329004654440658
1677,8356,8357,0,0.21326834631265232,0,-0.11827279024168888,0.21320371704244842,0,-0.11833741951189278,6.4629270203897526e-05
1678,8372,8373,0,0.032686289120779602,0,-0.29885484743356161,0.032672243308986881,0,-0.29886889324535432,1.4045811792720575e-05
1679,8378,8379,0,0.13686842943755306,0,-0.19467270711678814,0.13684859294799034,0,-0.19469254360635085,1.9836489562718995e-05
1680,8388,8389,1,0.20729657135254323,0,-0.12424456520179797,0.2072303750936336,0,-0.1243107614607076,6.619625890963432e-05
1681,8400,8401,0,0.67273419400302747,1,0.34119305744868628,0.6727376034045881,1,0.3411964668502469,3.409401560627856e-06
1682,8403,8404,0,0.047543521846059741,0,-0.28399761470828144,0.047568212914567851,0,-0.28397292363977333,2.4691068508109204e-05
1683,8409,8410,0,0.089948624750025352,0,-0.24159251180431585,0.090139273265290254,0,-0.24140186328905094,0.00019064851526490179
1684,8422,8423,0,0.033900338938508273,0,-0.29764079761583295,0.033886792099212623,0,-0.29765434445512856,1.3546839295650037e-05
1685,8431,8432,0,0.08477586744723993,0,-0.24676526910710128,0.084745102049451737,0,-0.24679603450488946,3.0765397788193316e-05
1686,8432,8433,0,0.19951313795198414,0,-0.13202799860235706,0.19945823786423397,0,-0.13208289869010723,5.4900087750164861e-05
1687,8434,8435,0,0.19812031829688184,0,-0.13342081825745936,0.19812185810890182,0,-0.13341927844543938,1.5398120199738852e-06
1688,8438,8439,0,0.091949278769464834,0,-0.23959185778487635,0.091965085684308709,0,-0.23957605087003248,1.580691484387442e-05
1689,8441,8442,0,0.21411116882198572,0,-0.11742996773235548,0.21408114482170554,0,-0.11745999173263566,3.002400028018215e-05
1690,8446,8447,1,0.39075118384357321,1,0.059210047289232015,0.39074332577827675,1,0.059202189223935553,7.8580652964621578e-06
1691,8450,8451,0,0.018681464407719162,0,-0.31285967214662203,0.018688349147555832,0,-0.31285278740678535,6.8847398366697621e-06
1692,8453,8454,1,0.052830922263437136,0,-0.27871021429090403,0.05281776782580367,0,-0.27872336872853753,1.3154437633465521e-05
1693,8463,8464,0,0.1041878979287864,0,-0.22735323862555479,0.10416178713676837,0,-0.22737934941757282,2.6110792018030349e-05
1694,8464,8465,0,0.041903179172495343,0,-0.28963795738184583,0.041892237333645138,0,-0.28964889922069603,1.0941838850204999e-05
1695,8465,8466,0,0.11825122780762713,0,-0.21328990874671405,0.11824446214280719,0,-0.21329667441153399,6.7656648199410085e-06
1696,8468,8469,1,0.60932476711023942,1,0.27778363055589822,0.60927024539647667,1,0.27772910884213547,5.4521713762745172e-05
1697,8470,8471,1,0.764083354546361,1,0.43254221799201981,0.76408414053084972,1,0.43254300397650852,7.8598448871591842e-07
1698,8477,8478,0,0.047906291162269132,0,-0.28363484539207207,0.047909039801619986,0,-0.28363209675272122,2.7486393508538431e-06
1699,8480,8481,0,0.10427391020423543,0,-0.22726722635010577,0.10430711484119688,0,-0.22723402171314433,3.3204636961450817e-05
1700,8488,8489,0,0.11648435372825088,0,-0.21505678282609031,0.11653628308935769,0,-0.21500485346498349,5.1929361106817229e-05
1701,8489,8490,0,0.21638696643925823,0,-0.11515417011508297,0.2162769815685015,0,-0.1152641549858397,0.00010998487075672414
1702,8494,8495,0,0.60428827954688491,1,0.27274714299254371,0.6042905923424079,1,0.2727494557880667,2.3127955229851338e-06
1703,8496,8497,0,0.35067600385761982,1,0.019134867303278624,0.35066829011103084,1,0.019127153556689647,7.7137465889776102e-06
1704,8497,8498,0,0.17025646800897143,0,-0.16128466854536977,0.17022354039615376,0,-0.16131759615818744,3.2927612817673646e-05
1705,8500,8501,0,0.13028845560450592,0,-0.20125268094983528,0.13028700717659003,0,-0.20125412937775117,1.4484279158843982e-06
1706,8513,8514,1,0.10271264383568258,0,-0.22882849271865863,0.10269711626649349,0,-0.22884402028784773,1.5527569189099921e-05
1707,8520,8521,1,0.72067419964384571,1,0.38913306308950452,0.72067268640006488,1,0.38913154984572368,1.5132437808373922e-06
1708,8522,8523,0,0.37197375207458666,1,0.040432615520245463,0.37193873066724376,1,0.040397594112902557,3.5021407342905597e-05
1709,8527,8528,0,0.13124663042365864,0,-0.20029450613068256,0.13106260923964719,0,-0.20047852731469401,0.0001840211840114514
1710,8529,8530,0,0.083601359569955735,0,-0.24793977698438546,0.083623689043693439,0,-0.24791744751064776,2.2329473737703331e-05
1711,8536,8537,0,0.03093907640171658,0,-0.30060206015262464,0.030932757721557159,0,-0.30060837883278402,6.3186801594200537e-06
1712,8539,8540,0,0.17951502055096166,0,-0.15202611600337954,0.17951347840910284,0,-0.15202765814523836,1.5421418588235092e-06
1713,8541,8542,1,0.07912344593119712,0,-0.25241769062314406,0.079115011348536296,0,-0.25242612520580487,8.4345826608239749e-06
1714,8549,8550,0,0.16277528239911634,0,-0.16876585415522485,0.16278581397601086,0,-0.16875532257833034,1.0531576894512451e-05
1715,8559,8560,0,0.12175894174207698,0,-0.20978219481226423,0.12182538275178599,0,-0.20971575380255519,6.6441009709011789e-05
1716,8561,8562,0,0.20813787629278196,0,-0.12340326026155923,0.20813802889225802,0,-0.12340310766208318,1.5259947605539281e-07
1717,8565,8566,0,0.056272610426234666,0,-0.27526852612810654,0.056305158513221057,0,-0.27523597804112016,3.2548086986390612e-05
1718,8566,8567,0,0.099123910339255744,0,-0.23241722621508545,0.099195522365439395,0,-0.23234561418890182,7.1612026183651145e-05
1719,8568,8569,0,0.13715667868723869,0,-0.19438445786710251,0.1372684221122962,0,-0.194272714442045,0.00011174342505751444
1720,8569,8570,0,0.13016081914357946,0,-0.20138031741076173,0.13016061465263354,0,-0.20138052190170766,2.044909459264499e-07
1721,8573,8574,1,0.53211795922560357,1,0.20057682267126237,0.53212436106200511,1,0.20058322450766392,6.4018364015483442e-06
1722,8574,8575,1,0,0,-0.3315411365543412,0.12816938801340452,0,-0.20337174854093668,0.12816938801340452
1723,8579,8580,0,0.19087798053390875,0,-0.14066315602043244,0.19098558983454297,0,-0.14055554671979822,0.00010760930063422047
1724,8583,8584,0,0.21393846845074443,0,-0.11760266810359676,0.21384955904108111,0,-0.11769157751326009,8.8909409663329164e-05
1725,8599,8600,1,0.51306057578948439,1,0.18151943923514319,0.51306757042043338,1,0.18152643386609219,6.9946309489976599e-06
1726,8608,8609,0,0.69230752172682353,1,0.36076638517248233,0.69228516118871286,1,0.36074402463437166,2.2360538110666184e-05
1727,8616,8617,1,0.17100623849236168,0,-0.16053489806197951,0.17101211789238191,0,-0.16052901866195929,5.8794000202255781e-06
1728,8632,8633,0,0.4890789775330035,1,0.1575378409786623,0.48909409115678815,1,0.15755295460244695,1.5113623784646091e-05
1729,8638,8639,0,0.074219112832730416,0,-0.25732202372161078,0.074188302976270257,0,-0.25735283357807093,3.0809856460159435e-05
1730,8642,8643,0,0.087248168505583368,0,-0.24429296804875783,0.087252409980181092,0,-0.24428872657416012,4.2414745977242818e-06
1731,8648,8649,0,0.085644933744731394,0,-0.2458962028096098,0.085606405708321481,0,-0.24593473084601972,3.8528036409912758e-05
1732,8656,8657,0,0.63406639352447303,1,0.30252525697013183,0.63404406568062055,1,0.30250292912627935,2.2327843852476548e-05
1733,8657,8658,1,0.068897633915726481,0,-0.26264350263861469,0.068904241108383571,0,-0.26263689544595764,6.6071926570904216e-06
1734,8659,8660,0,0.35982079549595009,1,0.028279658941608887,0.35954771440410421,1,0.028006577849763015,0.00027308109184587259
1735,8662,8663,0,0.057901887465432497,0,-0.27363924908890869,0.057908482307019178,0,-0.27363265424732203,6.594841586680944e-06
1736,8663,8664,0,0.11599972801193002,0,-0.21554140854241116,0.11601344524164106,0,-0.21552769131270014,1.3717229711038281e-05
1737,8667,8668,1,0.069406523376111334,0,-0.26213461317822984,0.069407026106636238,0,-0.26213411044770496,5.0273052490390491e-07
1738,8675,8676,0,0.056058081800007077,0,-0.2754830547543341,0.056007311925428904,0,-0.27553382462891229,5.0769874578172891e-05
1739,8681,8682,0,0.14732759654061164,0,-0.18421354001372955,0.14735403730216343,0,-0.18418709925217777,2.6440761551782543e-05
1740,8683,8684,0,0.030990517938864127,0,-0.30055061861547705,0.031006685532976044,0,-0.30053445102136517,1.6167594111916872e-05
1741,8684,8685,0,0.15022231570785427,0,-0.18131882084648693,0.15018879293974668,0,-0.18135234361459451,3.3522768107585588e-05
1742,8689,8690,1,0.17931391309508501,0,-0.15222722345925618,0.17938319977365189,0,-0.15215793678068931,6.9286678566871096e-05
1743,8698,8699,0,0.18152893654975719,0,-0.15001220000458401,0.18155167525594937,0,-0.14998946129839183,2.2738706192182434e-05
1744,8715,8716,0,0.031460641790245193,0,-0.30008049476409598,0.031458484843288538,0,-0.30008265171105264,2.1569469566551369e-06
1745,8719,8720,0,0.081176750033044379,0,-0.25036438652129683,0.081124932739284158,0,-0.25041620381505703,5.1817293760220151e-05
1746,8723,8724,0,0.6371595813671419,1,0.3056184448128007,0.63715432860271093,1,0.30561319204836973,5.2527644309741106e-06
1747,8725,8726,1,0.053560336648740839,0,-0.27798079990560037,0.053552671281616358,0,-0.27798846527272486,7.665367124480571e-06
1748,8726,8727,0,0.14961871634807,0,-0.1819224202062712,0.1496610819205601,0,-0.1818800546337811,4.2365572490099535e-05
1749,8728,8729,0,0.16819816858965406,0,-0.16334296796468714,0.16817512213494978,0,-0.16336601441939141,2.3046454704273023e-05
1750,8730,8731,0,0.18609041920189062,0,-0.14545071735245058,0.18613590609150071,0,-0.14540523046284048,4.5486889610091286e-05
1751,8738,8739,0,0.13423858160359492,0,-0.19730255495074628,0.13422897799658948,0,-0.19731215855775172,9.6036070054428269e-06
1752,8753,8754,0,0.016497934106864471,0,-0.31504320244747674,0.016541141775886996,0,-0.3149999947784542,4.3207669022524847e-05
1753,8755,8756,1,0.36114318417360741,1,0.029602047619266214,0.3579654905727766,1,0.026424354018435403,0.003177693600830811
1754,8757,8758,0,0.18186155329518439,0,-0.14967958325915681,0.1819129014394984,0,-0.1496282351148428,5.1348144314011801e-05
1755,8760,8761,0,0.14514701399866636,0,-0.18639412255567483,0.14516239671421602,0,-0.18637873984012518,1.5382715549655535e-05
1756,8767,8768,0,0.11362127570540571,0,-0.2179198608489355,0.113631456308125,0,-0.21790968024621621,1.0180602719289666e-05
1757,8770,8771,0,0.20239675964484119,0,-0.12914437690950001,0.20238961705013697,0,-0.12915151950420423,7.1425947042180749e-06
1758,8774,8775,0,0.19222458048001539,0,-0.1393165560743258,0.19214771299877637,0,-0.13939342355556483,7.686748123902909e-05
1759,8779,8780,0,0.18258662558995523,0,-0.14895451096438597,0.18245700182447147,0,-0.14908413472986973,0.00012962376548375509
1760,8783,8784,0,0.19216886013833728,0,-0.13937227641600392,0.19218132530174636,0,-0.13935981125259483,1.2465163409081104e-05
1761,8787,8788,0,0.039993337664640964,0,-0.29154779888970023,0.039986448139082691,0,-0.2915546884152585,6.8895255582734904e-06
1762,8788,8789,1,0.67968589529048706,1,0.34814475873614587,0.67969391132820323,1,0.34815277477386203,8.0160377161631047e-06
1763,8803,8804,0,0.26391289692642539,0,-0.067628239627915809,0.26390186731053,0,-0.067639269243811195,1.102961589538598e-05
1764,8808,8809,1,0.56451870974541107,1,0.23297757319106988,0.56452934157420132,1,0.23298820501986012,1.0631828790241826e-05
1765,8809,8810,0,0.081782763637860967,0,-0.24975837291648023,0.081808038915478817,0,-0.24973309763886237,2.5275277617850533e-05
1766,8811,8812,1,0.33307978551781453,1,0.0015386489634733325,0.33307603414237763,1,0.0015348975880364324,3.7513754369000729e-06
1767,8813,8814,0,0.13946965649977036,0,-0.19207148005457084,0.13947124119513715,0,-0.19206989535920405,1.5846953667908448e-06
1768,8817,8818,1,0.1736274897972887,0,-0.15791364675705249,0.17363588269806823,0,-0.15790525385627296,8.3929007795302546e-06
1769,8821,8822,1,0.79593392302411925,1,0.46439278646977805,0.79594707355491578,1,0.46440593700057459,1.3150530796535165e-05
1770,8833,8834,0,0.57358760908377648,1,0.24204647252943529,0.57358721034680216,1,0.24204607379246096,3.9873697432746269e-07
1771,8836,8837,0,0.040658136275116025,0,-0.2908830002792252,0.040657181568110469,0,-0.29088395498623071,9.5470700555572163e-07
1772,8840,8841,0,0.22452433340390768,0,-0.10701680315043352,0.22454272831857019,0,-0.106998408235771,1.8394914662517303e-05
1773,8855,8856,1,0.11316033774176326,0,-0.21838079881257794,0.11322492517298302,0,-0.21831621138135818,6.4587431219759184e-05
1774,8856,8857,1,0.75471215102740752,1,0.42317101447306632,0.75472699456032599,1,0.42318585800598479,1.4843532918473734e-05
1775,8860,8861,0,0.17367084719287251,0,-0.15787028936146869,0.17379679948551485,0,-0.15774433706882635,0.00012595229264233954
1776,8865,8866,1,0.35977943596391065,1,0.028238299409569456,0.35925663683238129,1,0.027715500278040095,0.00052279913152936119
1777,8872,8873,0,0.0090360849143152535,0,-0.32250505164002596,0.0090437775366798909,0,-0.3224973590176613,7.692622364637372e-06
1778,8873,8874,0,0.065351054158327621,0,-0.26619008239601361,0.065357129798759572,0,-0.26618400675558163,6.0756404319517454e-06
1779,8887,8888,0,0.19072935375260347,0,-0.14081178280173773,0.19072431138735355,0,-0.14081682516698765,5.0423652499242966e-06
1780,8889,8890,0,0.10100777560291008,0,-0.23053336095143112,0.10099857557063699,0,-0.23054256098370421,9.2000322730878548e-06
1781,8894,8895,0,0.10109809049905304,0,-0.23044304605528815,0.1010978818281713,0,-0.23044325472616989,2.0867088174059134e-07
1782,8897,8898,0,0.42733802224574785,1,0.095796885691406652,0.42733723658573808,1,0.09579610003139688,7.856600097722044e-07
1783,8902,8903,0,0.087316473689499588,0,-0.24422466286484162,0.087319983245909255,0,-0.24422115330843194,3.5095564096671028e-06
1784,8907,8908,0,0.16884205414866063,0,-0.16269908240568057,0.16885934313048359,0,-0.16268179342385761,1.7288981822960459e-05
1785,8914,8915,0,0.051672946804011279,0,-0.2798681897503299,0.051545921968031344,0,-0.27999521458630983,0.00012702483597993447
1786,8924,8925,0,0.017878460298112742,0,-0.31366267625622846,0.017893429496748336,0,-0.31364770705759287,1.4969198635594178e-05
1787,8932,8933,1,0.56611906175852444,1,0.23457792520418325,0.56609674870157944,1,0.23455561214723825,2.2313056945000298e-05
1788,8942,8943,0,0.12117174941208488,0,-0.21036938714225634,0.12115799748216444,0,-0.21038313907217676,1.375192992043861e-05
1789,8946,8947,0,0.14486026037527955,0,-0.18668087617906165,0.14471088388744968,0,-0.18683025266689152,0.00014937648782986646
1790,8947,8948,1,0.37087013069587244,1,0.039328994141531237,0.37084433854444054,1,0.039303201990099346,2.5792151431891508e-05
1791,8950,8951,0,0.027636456113451655,0,-0.30390468044088953,0.027643811189781466,0,-0.30389732536455971,7.3550763298110833e-06
1792,8957,8958,0,0.12896542685554438,0,-0.20257570969879682,0.12898160697831801,0,-0.20255952957602319,1.6180122773629124e-05
1793,8958,8959,1,0,0,-0.3315411365543412,1.0982924680824435e-07,0,-0.33154102672509439,1.0982924680824435e-07
1794,8962,8963,0,0.13112928001447971,0,-0.20041185653986149,0.13112001216697816,0,-0.20042112438736304,9.2678475015484096e-06
1795,8973,8974,0,0.57162907984205658,1,0.24008794328771538,0.5715955409253155,1,0.24005440437097431,3.3538916741071567e-05
1796,8980,8981,0,0.14616415016831327,0,-0.18537698638602793,0.14617288236203177,0,-0.18536825419230943,8.7321937184969833e-06
1797,8982,8983,0,0.044094661436079478,0,-0.28744647511826171,0.044073666978131386,0,-0.28746746957620983,2.0994457948092515e-05
1798,8986,8987,0,0.11668121124623326,0,-0.21485992530810794,0.11668369720421175,0,-0.21485743935012946,2.4859579784847208e-06
1799,8989,8990,0,0.13617983668629938,0,-0.19536129986804182,0.13615481865067322,0,-0.19538631790366798,2.5018035626156454e-05
1800,8990,8991,0,0.088906440267034592,0,-0.24263469628730661,0.088972283050364517,0,-0.24256885350397667,6.5842783329925214e-05
1801,8998,8999,1,0.42762985220482463,1,0.096088715650483436,0.42764878996785322,1,0.096107653413512018,1.8937763028581411e-05
1802,8999,9000,0,0.23424502316095996,0,-0.097296113393381234,0.23424944225003491,0,-0.097291694304306287,4.4190890749473688e-06
1803,9000,9001,0,0.17607323459800833,0,-0.15546790195633287,0.17610961791048779,0,-0.15543151864385341,3.6383312479459917e-05
1804,9001,9002,0,0.10291825020884916,0,-0.22862288634549205,0.10289897889526192,0,-0.22864215765907928,1.9271313587240768e-05
1805,9002,9003,1,0.23826167266009893,0,-0.09327946389424227,0.23823086963361784,0,-0.093310266920723361,3.0803026481091011e-05
1806,9003,9004,0,0.4822119849154371,1,0.1506708483610959,0.48084299804136804,1,0.14930186148702684,0.0013689868740690558
1807,9006,9007,1,0.74874444859074252,1,0.41720331203640132,0.748739985403717,1,0.4171988488493758,4.4631870255162909e-06
1808,9010,9011,0,0.1991836794590584,0,-0.13235745709528279,0.19912315315794207,0,-0.13241798339639912,6.0526301116331505e-05
1809,9011,9012,1,0.62792162131921947,1,0.29638048476487827,0.62791166450892033,1,0.29637052795457913,9.9568102991387519e-06
1810,9012,9013,0,0.64465274206688838,1,0.31311160551254719,0.64467124383128105,1,0.31313010727693985,1.8501764392664377e-05
1811,9013,9014,0,0.19787410918041726,0,-0.13366702737392394,0.19787717001910379,0,-0.13366396653523741,3.0608386865360604e-06
1812,9015,9016,0,0.081348599054183748,0,-0.25019253750015746,0.081346496238953417,0,-0.2501946403153878,2.1028152303315117e-06
1813,9020,9021,0,0.024358362496920426,0,-0.30718277405742078,0.02446615506314348,0,-0.30707498149119772,0.00010779256622305347
1814,9030,9031,0,0.1312901616202288,0,-0.2002509749341124,0.13129926608885867,0,-0.20024187046548253,9.1044686298669131e-06
1815,9031,9032,1,0.55193320907017163,1,0.22039207251583043,0.55194066173806478,1,0.22039952518372358,7.452667893148579e-06
1816,9032,9033,0,0.1168912150527754,0,-0.21464992150156581,0.11693809116207984,0,-0.21460304539226135,4.6876109304441749e-05
1817,9035,9036,0,0.1932323847022428,0,-0.1383087518520984,0.19323822271630772,0,-0.13830291383803348,5.8380140649239021e-06
1818,9036,9037,0,0.15908027379863737,0,-0.17246086275570383,0.15909329020368179,0,-0.17244784635065941,1.3016405044419255e-05
1819,9037,9038,0,0.2707362680916599,0,-0.060804868462681294,0.27075950825147155,0,-0.06078162830286965,2.3240159811643846e-05
1820,9043,9044,1,0.22023419929242344,0,-0.11130693726191776,0.22019786204966579,0,-0.1113432745046754,3.6337242757644717e-05
1821,9044,9045,0,0.056268063653799161,0,-0.27527307290054204,0.056285339825690325,0,-0.27525579672865086,1.7276171891164593e-05
1822,9050,9051,0,0.33340319729482693,1,0.001862060740485727,0.33251089208592133,1,0.00096975553158012984,0.00089230520890559717
1823,9061,9062,0,0.53750551837664418,1,0.20596438182230298,0.53742236748683558,1,0.20588123093249439,8.3150889808591977e-05
1824,9062,9063,1,0.75441629493411733,1,0.42287515837977613,0.75440826836847386,1,0.42286713181413266,8.0265656434708177e-06
1825,9073,9074,0,0.3529174359411284,1,0.021376299386787201,0.35292809974869871,1,0.021386963194357511,1.0663807570310269e-05
1826,9079,9080,0,0.6886823675924415,1,0.3571412310381003,0.68866161978379659,1,0.35712048322945539,2.0747808644916432e-05
1827,9089,9090,1,0.75663743468545863,1,0.42509629813111743,0.75664539864535596,1,0.42510426209101476,7.9639598973280101e-06
1828,9091,9092,0,0.11907680135335023,0,-0.21246433520099095,0.11915016891865056,0,-0.21239096763569065,7.3367565300325177e-05
1829,9093,9094,1,0.27656587977137265,0,-0.054975256782968551,0.27652377762985092,0,-0.055017358924490278,4.2102141521727088e-05
1830,9095,9096,1,0.35290769560634533,1,0.02136655905200413,0.35199986536618255,1,0.020458728811841354,0.00090783024016277691
1831,9097,9098,0,0.20213683554570239,0,-0.12940430100863881,0.20213326406079798,0,-0.12940787249354321,3.5714849044021779e-06
1832,9099,9100,0,0.19240199516481213,0,-0.13913914138952907,0.19238334190305881,0,-0.13915779465128239,1.8653261753320827e-05
1833,9103,9104,0,0.099535219017226048,0,-0.23200591753711514,0.09953086580595065,0,-0.23201027074839053,4.3532112753985608e-06
1834,9105,9106,1,0.082143288064527809,0,-0.24939784848981339,0.08213976259646405,0,-0.24940137395787715,3.5254680637586411e-06
1835,9110,9111,1,0.76415332746982534,1,0.43261219091548414,0.76417732718832743,1,0.43263619063398623,2.399971850208793e-05
1836,9112,9113,0,0.13324039016225914,0,-0.19830074639208206,0.13323983047431567,0,-0.19830130608002552,5.5968794346328288e-07
1837,9117,9118,0,0.06019763030690016,0,-0.27134350624744102,0.060082777339642714,0,-0.27145835921469846,0.00011485296725744637
1838,9130,9131,1,0.68457534188425406,1,0.35303420532991286,0.68463668893360297,1,0.35309555237926177,6.1347049348903226e-05
1839,9132,9133,0,0.10096452410167092,0,-0.23057661245267028,0.10098469960645513,0,-0.23055643694788608,2.0175504784211706e-05
1840,9134,9135,0,0.069619726978137342,0,-0.26192140957620386,0.069618404996887137,0,-0.26192273155745405,1.3219812502046624e-06
1841,9135,9136,0,0.19415048979113597,0,-0.13739064676320523,0.19415744883886935,0,-0.13738368771547185,6.9590477333736356e-06
1842,9136,9137,0,0.13547148934539885,0,-0.19606964720894235,0.1354803571259286,0,-0.1960607794284126,8.8677805297476819e-06
1843,9137,9138,0,0.046052976725559858,0,-0.28548815982878134,0.046064886375768922,0,-0.28547625017857226,1.1909650209064593e-05
1844,9142,9143,1,0.60609861101515727,1,0.27455747446081608,0.60609457737521522,1,0.27455344082087402,4.033639942058187e-06
1845,9146,9147,1,0.68126800901135443,1,0.34972687245701323,0.68128458388307944,1,0.34974344732873824,1.6574871725016926e-05
1846,9154,9155,0,0.10189389015819934,0,-0.22964724639614187,0.10187531945662942,0,-0.22966581709771178,1.8570701569922687e-05
1847,9157,9158,0,0.029636688644883044,0,-0.30190444790945814,0.029645623201013108,0,-0.30189551335332809,8.9345561300642473e-06
1848,9165,9166,0,0.17619588153299132,0,-0.15534525502134988,0.17600233462959416,0,-0.15553880192474703,0.00019354690339715153
1849,9177,9178,0,0.16520248904984861,0,-0.16633864750449259,0.16521465454952139,0,-0.16632648200481981,1.2165499672783797e-05
1850,9182,9183,0,0.13674723974147804,0,-0.19479389681286316,0.13668164228677754,0,-0.19485949426756366,6.5597454700500046e-05
1851,9184,9185,1,0.13653415412282385,0,-0.19500698243151735,0.13653128301788564,0,-0.19500985353645556,2.8711049382124099e-06
1852,9186,9187,0,0.21588191459676814,0,-0.11565922195757306,0.21590527758611991,0,-0.11563585896822129,2.3362989351766172e-05
1853,9188,9189,0,0.30177568709178593,0,-0.029765449462555271,0.30176596022923485,0,-0.029775176325106345,9.7268625510738005e-06
1854,9190,9191,1,0.69045664705882137,1,0.35891551050448017,0.69045051627646958,1,0.35890937972212839,6.1307823517875448e-06
1855,9191,9192,0,0.35639063694391293,1,0.024849500389571733,0.35639159098706785,1,0.024850454432726654,9.5404315492153557e-07
1856,9200,9201,0,0.22869098342197294,0,-0.10285015313236825,0.22870104166951769,0,-0.10284009488482351,1.0058247544741938e-05
1857,9205,9206,0,0.15840115227918686,0,-0.17313998427515434,0.15833602298170893,0,-0.17320511357263227,6.5129297477928283e-05
1858,9209,9210,0,0.056516579248636407,0,-0.2750245573057048,0.056534463230531469,0,-0.27500667332380974,1.7883981895061574e-05
1859,9210,9211,1,0.24727983303623391,0,-0.084261303518107289,0.24728227674477826,0,-0.084258859809562936,2.4437085443529405e-06
1860,9215,9216,1,0.27278196973677071,0,-0.058759166817570485,0.27277136446685157,0,-0.058769772087489625,1.0605269919139459e-05
1861,9218,9219,1,0.20017714021162888,0,-0.13136399634271231,0.20007935478722802,0,-0.13146178176711318,9.7785424400864684e-05
1862,9229,9230,0,0.098913597695372862,0,-0.23262753885896834,0.098865673015794242,0,-0.23267546353854696,4.7924679578620344e-05
1863,9233,9234,0,0.65980991148645374,1,0.32826877493211254,0.65977271278024652,1,0.32823157622590532,3.7198706207219878e-05
1864,9236,9237,0,0.21643889625570972,0,-0.11510224029863148,0.21635366728859054,0,-0.11518746926575066,8.5228967119183041e-05
1865,9238,9239,0,0.066936634181915547,0,-0.26460450237242567,0.066944479969632431,0,-0.26459665658470877,7.8457877168841561e-06
1866,9240,9241,0,0.092761585662874554,0,-0.23877955089146663,0.092758317251759564,0,-0.23878281930258163,3.2684111149899886e-06
1867,9245,9246,0,0.12707907091542303,0,-0.20446206563891817,0.12708794022624179,0,-0.20445319632809941,8.8693108187543057e-06
1868,9246,9247,1,0.22691845180329479,0,-0.10462268475104641,0.22696504413095389,0,-0.10457609242338731,4.6592327659106259e-05
1869,9250,9251,0,0.20889022772233551,0,-0.12265090883200569,0.20889450705474127,0,-0.12264662949959992,4.2793324057655013e-06
1870,9251,9252,0,0.36006571600583215,1,0.02852457945149095,0.36008983307120224,1,0.028548696516861038,2.4117065370088397e-05
1871,9267,9268,0,0.065711585017769455,0,-0.26582955153657173,0.06574951855178475,0,-0.26579161800255646,3.7933534015294201e-05
1872,9273,9274,0,0.038244631146504553,0,-0.29329650540783664,0.038189817648085954,0,-0.29335131890625527,5.4813498418598838e-05
1873,9274,9275,0,0.15237009896075868,0,-0.17917103759358252,0.15239824358338161,0,-0.17914289297095959,2.8144622622933158e-05
1874,9276,9277,0,0.10440529357041281,0,-0.22713584298392839,0.10442305907591688,0,-0.22711807747842433,1.7765505504072077e-05
1875,9281,9282,0,0.080008102655989094,0,-0.25153303389835213,0.079999853445572935,0,-0.25154128310876828,8.2492104161585589e-06
1876,9284,9285,0,0.13192975809416768,0,-0.19961137846017352,0.13218298520656574,0,-0.19935815134777546,0.00025322711239805784
1877,9286,9287,1,0.80646242426427017,1,0.47492128770992897,0.80647796780480863,1,0.47493683125046743,1.5543540538454081e-05
1878,9291,9292,0,0.10654685288726244,0,-0.22499428366707874,0.10655246686850561,0,-0.22498866968583559,5.6139812431715841e-06
1879,9306,9307,0,0.18978100927035615,0,-0.14176012728398504,0.18982279951169784,0,-0.14171833704264336,4.1790241341682632e-05
1880,9309,9310,0,0.071075339278629093,0,-0.26046579727571212,0.071094387728619049,0,-0.26044674882572216,1.9048449989955696e-05
1881,9314,9315,1,0.14506858382064342,0,-0.18647255273369778,0.14505558274399585,0,-0.18648555381034534,1.3001076647561893e-05
1882,9319,9320,0,0.040283905260664256,0,-0.29125723129367692,0.040281693721879834,0,-0.29125944283246136,2.2115387844218182e-06
1883,9324,9325,0,0.056389991919186769,0,-0.27515114463515444,0.05640438980982037,0,-0.27513674674452082,1.4397890633600918e-05
1884,9333,9334,0,0.02911563265839702,0,-0.30242550389594419,0.029119772998338206,0,-0.30242136355600302,4.1403399411860109e-06
1885,9335,9336,0,0.050818662505492537,0,-0.28072247404884865,0.050950723856378499,0,-0.2805904126979627,0.00013206135088596194
