test_position,row_id,original_id,y_true,final_cpp_score,final_cpp_label,final_cpp_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
1860,9215,9216,1,0.27278196973677066,0,-0.058759166817570541,0.27277136446685157,0,-0.058769772087489625,1.0605269919083948e-05
1861,9218,9219,1,0.20017714021162855,0,-0.13136399634271265,0.20007935478722802,0,-0.13146178176711318,9.7785424400531618e-05
1862,9229,9230,0,0.098913597695372779,0,-0.23262753885896842,0.098865673015794242,0,-0.23267546353854696,4.7924679578537077e-05
1863,9233,9234,0,0.65980991148645396,1,0.32826877493211276,0.65977271278024652,1,0.32823157622590532,3.7198706207441923e-05
1864,9236,9237,0,0.21643889625571017,0,-0.11510224029863103,0.21635366728859054,0,-0.11518746926575066,8.522896711962713e-05
1865,9238,9239,0,0.066936634181915505,0,-0.26460450237242572,0.066944479969632431,0,-0.26459665658470877,7.8457877169257895e-06
1866,9240,9241,0,0.092761585662874582,0,-0.23877955089146663,0.092758317251759564,0,-0.23878281930258163,3.2684111150177442e-06
1867,9245,9246,0,0.12707907091542309,0,-0.20446206563891811,0.12708794022624179,0,-0.20445319632809941,8.8693108186987946e-06
1868,9246,9247,1,0.22691845180329492,0,-0.10462268475104627,0.22696504413095389,0,-0.10457609242338731,4.6592327658967481e-05
1869,9250,9251,0,0.20889022772233543,0,-0.12265090883200577,0.20889450705474127,0,-0.12264662949959992,4.2793324058487681e-06
1870,9251,9252,0,0.36006571600583237,1,0.028524579451491172,0.36008983307120224,1,0.028548696516861038,2.4117065369866353e-05
1871,9267,9268,0,0.065711585017769511,0,-0.26582955153657167,0.06574951855178475,0,-0.26579161800255646,3.793353401523869e-05
1872,9273,9274,0,0.038244631146504435,0,-0.29329650540783675,0.038189817648085954,0,-0.29335131890625527,5.4813498418480877e-05
1873,9274,9275,0,0.15237009896075873,0,-0.17917103759358247,0.15239824358338161,0,-0.17914289297095959,2.8144622622877646e-05
1874,9276,9277,0,0.10440529357041295,0,-0.22713584298392825,0.10442305907591688,0,-0.22711807747842433,1.7765505503933299e-05
1875,9281,9282,0,0.080008102655989066,0,-0.25153303389835213,0.079999853445572935,0,-0.25154128310876828,8.2492104161308033e-06
1876,9284,9285,0,0.13192975809416768,0,-0.19961137846017352,0.13218298520656574,0,-0.19935815134777546,0.00025322711239805784
1877,9286,9287,1,0.80646242426427039,1,0.4749212877099292,0.80647796780480863,1,0.47493683125046743,1.5543540538232037e-05
1878,9291,9292,0,0.10654685288726243,0,-0.22499428366707877,0.10655246686850561,0,-0.22498866968583559,5.6139812431854619e-06
1879,9306,9307,0,0.18978100927035618,0,-0.14176012728398502,0.18982279951169784,0,-0.14171833704264336,4.1790241341654877e-05
1880,9309,9310,0,0.071075339278629093,0,-0.26046579727571212,0.071094387728619049,0,-0.26044674882572216,1.9048449989955696e-05
1881,9314,9315,1,0.14506858382064342,0,-0.18647255273369778,0.14505558274399585,0,-0.18648555381034534,1.3001076647561893e-05
1882,9319,9320,0,0.040283905260664277,0,-0.29125723129367692,0.040281693721879834,0,-0.29125944283246136,2.2115387844426349e-06
1883,9324,9325,0,0.056389991919186783,0,-0.27515114463515444,0.05640438980982037,0,-0.27513674674452082,1.439789063358704e-05
1884,9333,9334,0,0.029115632658397013,0,-0.30242550389594419,0.029119772998338206,0,-0.30242136355600302,4.1403399411929498e-06
1885,9335,9336,0,0.050818662505492079,0,-0.28072247404884909,0.050950723856378499,0,-0.2805904126979627,0.0001320613508864199
1886,9342,9343,0,0.20158051193685955,0,-0.12996062461748165,0.20148984627701053,0,-0.13005129027733067,9.0665659849026303e-05
1887,9353,9354,0,0.1001327433031924,0,-0.23140839325114881,0.10012744425353397,0,-0.23141369230080722,5.2990496584304214e-06
1888,9356,9357,1,0.21702444733974743,0,-0.11451668921459376,0.21705209006436543,0,-0.11448904648997577,2.7642724617998882e-05
1889,9358,9359,0,0.068788484382263246,0,-0.26275265217207794,0.068817543711801446,0,-0.26272359284253977,2.9059329538200229e-05
1890,9371,9372,0,0.11943047689548304,0,-0.21211065965885817,0.11943714191193305,0,-0.21210399464240814,6.665016450010941e-06
1891,9385,9386,1,0.74359569030958506,1,0.41205455375524386,0.74359341656256783,1,0.41205228000822663,2.2737470172229379e-06
1892,9386,9387,0,0.26522586061468229,0,-0.066315275939658913,0.26523225961418473,0,-0.066308876940156469,6.3989995024438251e-06
1893,9389,9390,0,0.61269963087377766,1,0.28115849431943646,0.61271212618433279,1,0.2811709896299916,1.2495310555138417e-05
1894,9393,9394,0,0.11788214403722451,0,-0.21365899251711667,0.11784524646094841,0,-0.21369589009339279,3.6897576276104238e-05
1895,9401,9402,0,0.057606106227267861,0,-0.27393503032707334,0.057613324421342982,0,-0.27392781213299822,7.2181940751203655e-06
1896,9416,9417,0,0.13292613480180954,0,-0.19861500175253166,0.13298968460165059,0,-0.19855145195269061,6.354979984105058e-05
1897,9420,9421,0,0.20307927300200412,0,-0.12846186355233707,0.20300732787736842,0,-0.12853380867697278,7.1945124635708346e-05
1898,9425,9426,0,0.27484271808676108,0,-0.056698418467580114,0.27487780640834958,0,-0.056663330145991619,3.5088321588494509e-05
1899,9426,9427,0,0.21864299980199628,0,-0.11289813675234492,0.21867003003552196,0,-0.11287110651881924,2.7030233525682235e-05
1900,9446,9447,0,0.19824729160195992,0,-0.13329384495238128,0.19822465828238292,0,-0.13331647827195828,2.2633319576997879e-05
1901,9447,9448,0,0.23538952372899483,0,-0.096151612825346372,0.23534727994040675,0,-0.096193856613934453,4.2243788588081088e-05
1902,9449,9450,1,0.18360950398202949,0,-0.14793163257231171,0.18360656966270661,0,-0.14793456689163459,2.9343193228836828e-06
1903,9450,9451,0,0.030103284451945635,0,-0.30143785210239554,0.030102745052472405,0,-0.3014383915018688,5.3939947322959036e-07
1904,9464,9465,0,0.086954847711200406,0,-0.24458628884314079,0.086893383917316019,0,-0.24464775263702518,6.1463793884386497e-05
1905,9475,9476,1,0.52553664083034002,1,0.19399550427599882,0.50980969767834017,1,0.17826856112399897,0.01572694315199985
1906,9479,9480,1,0.34500595483978069,1,0.013464818285439495,0.34163799615464074,1,0.010096859600299546,0.003367958685139949
1907,9489,9490,0,0.12952263177533299,0,-0.20201850477900821,0.12952109116731741,0,-0.20202004538702378,1.5406080155766499e-06
1908,9492,9493,1,0.5645989968217402,1,0.233057860267399,0.56459126183456365,1,0.23305012528022245,7.7349871765441947e-06
1909,9495,9496,0,0.13974243885855653,0,-0.19179869769578467,0.13974169952806567,0,-0.19179943702627553,7.393304908565046e-07
1910,9497,9498,0,0.015950721948556963,0,-0.31559041460578424,0.015977093408156205,0,-0.31556404314618497,2.6371459599241337e-05
1911,9502,9503,0,0.078581866279746768,0,-0.25295927027459442,0.078586490846758394,0,-0.2529546457075828,4.6245670116268345e-06
1912,9504,9505,0,0.18723715846698616,0,-0.14430397808735504,0.18723788428207014,0,-0.14430325227227106,7.2581508397950856e-07
1913,9507,9508,0,0.41974428575007333,1,0.088203149195732133,0.41968456030469697,1,0.088143423750355776,5.9725445376357378e-05
1914,9509,9510,0,0.14691088532242824,0,-0.18463025123191296,0.14693255119304283,0,-0.18460858536129837,2.166587061458447e-05
1915,9517,9518,1,0.62657447675892108,1,0.29503334020457989,0.62657682932481651,1,0.29503569277047531,2.352565895424874e-06
1916,9521,9522,0,0.66027221343210529,1,0.32873107687776409,0.6602958837305416,1,0.3287547471762004,2.3670298436306858e-05
1917,9526,9527,0,0.16984453379104242,0,-0.16169660276329878,0.16984538770260502,0,-0.16169574885173618,8.5391156259828627e-07
1918,9528,9529,0,0.27087158635845721,0,-0.060669550195883992,0.2696738315735337,0,-0.061867304980807503,0.0011977547849235104
1919,9531,9532,1,0.22261384477075205,0,-0.10892729178358915,0.22264045651484426,0,-0.10890068003949693,2.6611744092214229e-05
1920,9541,9542,0,0.19934698644363816,0,-0.13219415011070304,0.19934647545166984,0,-0.13219466110267136,5.1099196832216087e-07
1921,9550,9551,0,0.71101804430733351,1,0.37947690775299231,0.7109308814669425,1,0.3793897449126013,8.7162840391008523e-05
1922,9552,9553,0,0.052285148004839806,0,-0.2792559885495014,0.052253788185481917,0,-0.27928734836885927,3.135981935788873e-05
1923,9554,9555,0,0.3201276809294184,0,-0.011413455624922797,0.32055652152338482,0,-0.010984615030956379,0.00042884059396641749
1924,9563,9564,0,0.13811933354032388,0,-0.19342180301401732,0.13811856428276742,0,-0.19342257227157378,7.6925755645995686e-07
1925,9566,9567,1,0.41950202691532906,1,0.087960890360987865,0.41954599409846677,1,0.08800485754412557,4.3967183137705312e-05
1926,9569,9570,0,0.22540092398973241,0,-0.10614021256460879,0.22542070319267107,0,-0.10612043336167012,1.977920293866342e-05
1927,9581,9582,0,0.091551020760707216,0,-0.239990115793634,0.091541940087931498,0,-0.23999919646640971,9.0806727757186678e-06
1928,9588,9589,0,0.10787693723046926,0,-0.22366419932387194,0.10788097032657469,0,-0.22366016622776652,4.0330961054296788e-06
1929,9592,9593,0,0.045685627153378323,0,-0.28585550940096288,0.045901038458730871,0,-0.28564009809561031,0.00021541130535254749
1930,9596,9597,0,0.29743666569086868,0,-0.034104470863472514,0.29742001334695928,0,-0.03412112320738192,1.6652343909406842e-05
1931,9598,9599,0,0.038942427420151554,0,-0.29259870913418962,0.038952862148799429,0,-0.29258827440554175,1.0434728647874814e-05
1932,9601,9602,0,0.089816130850875989,0,-0.24172500570346522,0.089813062067532368,0,-0.24172807448680883,3.0687833436210399e-06
1933,9609,9610,1,0.3971471681442672,1,0.065606031589926006,0.39716188961841481,1,0.065620753064073611,1.4721474147605385e-05
1934,9622,9623,0,0.11899544501627186,0,-0.21254569153806935,0.11899465457595648,0,-0.21254648197838472,7.9044031538189063e-07
1935,9625,9626,1,0.25442465717344459,0,-0.077116479380896608,0.25474247449013981,0,-0.076798662064201384,0.00031781731669522362
1936,9634,9635,0,0.2049387028131667,0,-0.1266024337411745,0.20485978741957536,0,-0.12668134913476584,7.8915393591338923e-05
1937,9641,9642,0,0.047649730698031023,0,-0.28389140585631017,0.047557032616311057,0,-0.28398410393803014,9.2698081719966297e-05
1938,9663,9664,0,0.14225123096471465,0,-0.18928990558962655,0.14223993917289871,0,-0.18930119738144249,1.1291791815942753e-05
1939,9669,9670,0,0.14837899756984638,0,-0.18316213898449482,0.14838084629923101,0,-0.18316029025511019,1.8487293846347619e-06
1940,9671,9672,0,0.75977282259008272,1,0.42823168603574152,0.75975657238478211,1,0.42821543583044092,1.625020530060528e-05
1941,9678,9679,0,0.14521428009512891,0,-0.18632685645921229,0.14526759892042423,0,-0.18627353763391696,5.331882529532872e-05
1942,9681,9682,0,0.061015892251837685,0,-0.27052524430250352,0.061016265184358175,0,-0.27052487136998304,3.7293252048986592e-07
1943,9713,9714,0,0.25082695619462447,0,-0.080714180359716725,0.25082385826741288,0,-0.080717278286928318,3.0979272115927436e-06
1944,9715,9716,0,0.53981127444618582,1,0.20827013789184462,0.53982318577118171,1,0.20828204921684051,1.1911324995894645e-05
1945,9718,9719,1,0.3176786471944178,0,-0.013862489359923402,0.3176225909829431,0,-0.0139185455713981,5.6056211474697637e-05
1946,9721,9722,1,0.15925281963921384,0,-0.17228831691512736,0.15925193206400243,0,-0.17228920449033877,8.8757521141125117e-07
1947,9722,9723,0,0.07778041049421025,0,-0.25376072606013095,0.077785653085052572,0,-0.25375548346928861,5.2425908423220369e-06
1948,9726,9727,1,0.16917369984446534,0,-0.16236743670987586,0.1693984300738911,0,-0.16214270648045009,0.00022473022942576248
1949,9728,9729,0,0.01792727521736695,0,-0.31361386133697422,0.017936054685340264,0,-0.31360508186900093,8.7794679733133041e-06
1950,9742,9743,0,0.038539875840621268,0,-0.2930012607137199,0.038543019009809866,0,-0.29299811754453131,3.1431691885977497e-06
1951,9743,9744,0,0.11738100472218491,0,-0.21416013183215629,0.11737146131624467,0,-0.21416967523809655,9.5434059402405014e-06
1952,9759,9760,1,0.16576295315382109,0,-0.16577818340052011,0.1657667483600905,0,-0.16577438819425069,3.7952062694190936e-06
1953,9760,9761,0,0.087370819342304118,0,-0.24417031721203708,0.087268595648867783,0,-0.2442725409054734,0.00010222369343633464
1954,9761,9762,0,0.6674177167520976,1,0.3358765801977564,0.66742398701401529,1,0.33588285045967409,6.2702619176846497e-06
1955,9762,9763,1,0.16167038487247734,0,-0.16987075168186386,0.16163793715443472,0,-0.16990319939990647,3.2447718042616369e-05
1956,9766,9767,0,0.24971218759485433,0,-0.081828948959486864,0.24972724553059131,0,-0.081813891023749891,1.5057935736972894e-05
1957,9779,9780,0,0.17219005284110728,0,-0.15935108371323392,0.17218125940957874,0,-0.15935987714476246,8.7934315285420617e-06
1958,9783,9784,0,0.18410359618950672,0,-0.14743754036483447,0.18432083635748525,0,-0.14722030019685595,0.00021724016797852741
1959,9795,9796,1,0.090097473146321938,0,-0.24144366340801926,0.090097465179716729,0,-0.24144367137462447,7.9666052088533945e-09
1960,9797,9798,0,0.0644515438943421,0,-0.2670895926599991,0.064421981133418793,0,-0.26711915542092241,2.9562760923307341e-05
1961,9801,9802,1,0.066145590676028765,0,-0.26539554587831243,0.066073566140742709,0,-0.26546757041359847,7.2024535286055458e-05
1962,9808,9809,0,0.093400332546325904,0,-0.23814080400801529,0.093421150087911048,0,-0.23811998646643015,2.081754158514415e-05
1963,9810,9811,0,0.19201607813178095,0,-0.13952505842256024,0.19203739891026103,0,-0.13950373764408017,2.1320778480077296e-05
1964,9818,9819,0,0.054980761707219016,0,-0.2765603748471222,0.05499721277791577,0,-0.27654392377642545,1.6451070696754666e-05
1965,9825,9826,0,0.26106271070174969,0,-0.070478425852591509,0.2610624644263646,0,-0.070478672127976594,2.4627538508514846e-07
1966,9827,9828,0,0.087623537718251071,0,-0.24391759883609013,0.087629786639421503,0,-0.2439113499149197,6.2489211704319647e-06
1967,9835,9836,0,0.23451457937523162,0,-0.097026557179109574,0.23452307602483108,0,-0.097018060529510119,8.4966495994542868e-06
1968,9836,9837,0,0.091569456007075042,0,-0.23997168054726614,0.09158564947754598,0,-0.2399554870767952,1.6193470470937665e-05
1969,9837,9838,0,0.075250043917404419,0,-0.25629109263693678,0.075258142758601002,0,-0.25628299379574021,8.0988411965826623e-06
1970,9844,9845,0,0.13063917092975089,0,-0.20090196562459031,0.13063284213286083,0,-0.20090829442148037,6.3287968900538338e-06
1971,9853,9854,0,0.13392578807519565,0,-0.19761534847914555,0.13406125620791345,0,-0.19747988034642774,0.00013546813271780866
1972,9856,9857,1,0.22540060752540081,0,-0.10614052902894039,0.22539144915299783,0,-0.10614968740134337,9.1583724029786762e-06
1973,9857,9858,1,0.6765146746978582,1,0.344973538143517,0.67652730434420871,1,0.34498616778986751,1.2629646350514889e-05
1974,9873,9874,0,0.14024018086295903,0,-0.19130095569138217,0.14024313012679804,0,-0.19129800642754316,2.949263839008287e-06
1975,9882,9883,0,0.38857570986185891,1,0.057034573307517711,0.38857226113550197,1,0.057031124581160775,3.4487263569360493e-06
1976,9888,9889,0,0.21654816723149495,0,-0.11499296932284625,0.21652912019168377,0,-0.11501201636265743,1.9047039811176392e-05
1977,9890,9891,0,0.11150339710775715,0,-0.22003773944658406,0.11150059457763954,0,-0.22004054197670164,2.8025301176126671e-06
1978,9897,9898,1,0.098847297413459642,0,-0.23269383914088154,0.09884735174554185,0,-0.23269378480879935,5.4332082208286003e-08
1979,9910,9911,0,0.16540597619839056,0,-0.16613516035595063,0.16537311032705651,0,-0.16616802622728469,3.2865871334053498e-05
1980,9911,9912,0,0.13076209317431489,0,-0.20077904338002631,0.1307332733478706,0,-0.20080786320647059,2.8819826444287377e-05
1981,9917,9918,0,0.35577142713279081,1,0.024230290578449609,0.35584415172891753,1,0.024303015174576337,7.2724596126727548e-05
1982,9923,9924,0,0.17185534328937968,0,-0.15968579326496152,0.17213896728743922,0,-0.15940216926690198,0.00028362399805953453
1983,9933,9934,1,0.20415194566036957,0,-0.12738919089397163,0.20413596871177214,0,-0.12740516784256906,1.5976948597423712e-05
1984,9935,9936,0,0.15132357477370767,0,-0.18021756178063353,0.15137278946958471,0,-0.18016834708475649,4.9214695877042303e-05
1985,9936,9937,0,0.13633874140497196,0,-0.19520239514936924,0.13615039483445956,0,-0.19539074171988163,0.00018834657051239323
1986,9941,9942,0,0.21157111547032259,0,-0.11997002108401861,0.21159761233934588,0,-0.11994352421499532,2.6496869023284741e-05
1987,9960,9961,0,0.078976293195828023,0,-0.25256484335851315,0.079085575666621818,0,-0.25245556088771937,0.00010928247079379505
1988,9966,9967,0,0.11831098002616769,0,-0.21323015652817351,0.11834229383065333,0,-0.21319884272368789,3.1313804485635921e-05
1989,9969,9970,0,0.024727736791991729,0,-0.30681339976234945,0.024766485738279661,0,-0.30677465081606153,3.8748946287931602e-05
1990,9972,9973,1,0.19056347082270497,0,-0.14097766573163623,0.19059301419429314,0,-0.14094812236004806,2.9543371588169887e-05
1991,9990,9991,0,0.036943740043781328,0,-0.29459739651055988,0.036903729118997503,0,-0.29463740743534372,4.0010924783825952e-05
1992,9995,9996,0,0.31509820072130618,0,-0.016442935833035022,0.32127138193416405,0,-0.010269754620177152,0.00617318121285787
1993,10001,10002,0,0.15788086859452574,0,-0.17366026795981546,0.1579343494766843,0,-0.17360678707765689,5.3480882158563059e-05
1994,10019,10020,1,0.17595310404448727,0,-0.15558803250985392,0.17602561204705186,0,-0.15551552450728934,7.2508002564586338e-05
1995,10020,10021,0,0.18264025034794329,0,-0.14890088620639791,0.1826311936908844,0,-0.1489099428634568,9.0566570588868078e-06
1996,10023,10024,0,0.57333660969628997,1,0.24179547314194877,0.5733386193838742,1,0.24179748282953301,2.0096875842368078e-06
1997,10032,10033,1,0.15962151743583516,0,-0.17191961911850603,0.15955471625127424,0,-0.17198642030306696,6.6801184560927318e-05
1998,10044,10045,0,0.33424688495721289,1,0.0027057484028716883,0.33398320239325857,1,0.0024420658389173733,0.000263682563954315
1999,10045,10046,0,0.10671591943163597,0,-0.22482521712270523,0.10682752524548829,0,-0.22471361130885292,0.0001116058138523196
2000,10046,10047,1,0.10479480358939809,0,-0.22674633296494312,0.10466378937272541,0,-0.22687734718161578,0.00013101421667267854
2001,10051,10052,0,0.15175493265701287,0,-0.17978620389732833,0.15174921237725181,0,-0.17979192417708939,5.7202797610622635e-06
2002,10057,10058,0,0.18301089975820117,0,-0.14853023679614002,0.18303428974509639,0,-0.14850684680924481,2.3389986895216985e-05
2003,10064,10065,1,0.1856432839388511,0,-0.1458978526154901,0.18560812071018351,0,-0.14593301584415769,3.5163228667589586e-05
2004,10075,10076,1,0.23500627140111577,0,-0.09653486515322543,0.23498463676279008,0,-0.09655649979155112,2.1634638325690458e-05
2005,10077,10078,0,0.14327725723863685,0,-0.18826387931570435,0.14326938707889847,0,-0.18827174947544273,7.870159738382343e-06
2006,10078,10079,0,0.061637591493072082,0,-0.26990354506126912,0.061648467189921695,0,-0.26989266936441952,1.0875696849613203e-05
2007,10087,10088,0,0.14985556665293828,0,-0.18168556990140292,0.14974646378906648,0,-0.18179467276527472,0.00010910286387180723
2008,10089,10090,0,0.025816950347170377,0,-0.30572418620717084,0.025825886231699742,0,-0.30571525032264146,8.9358845293645295e-06
2009,10092,10093,0,0.028925787580694511,0,-0.30261534897364667,0.028929108637968107,0,-0.30261202791637309,3.3210572735961619e-06
2010,10094,10095,0,0.20649962299345553,0,-0.12504151356088566,0.20646947113767272,0,-0.12507166541666848,3.0151855782811765e-05
2011,10095,10096,0,0.38948429553724861,1,0.057943158982907417,0.38947992741193466,1,0.057938790857593458,4.3681253139582488e-06
2012,10102,10103,1,0.68730705942913484,1,0.35576592287479364,0.68732084202572297,1,0.35577970547138177,1.3782596588129969e-05
2013,10103,10104,0,0.24553019351077351,0,-0.086010943043567684,0.24554241267297144,0,-0.085998723881369754,1.2219162197929512e-05
2014,10110,10111,0,0.30053342324431548,0,-0.03100771331002572,0.30173806826353644,0,-0.029803068290804757,0.0012046450192209623
2015,10114,10115,0,0.11465595989072042,0,-0.21688517666362078,0.11468005693551107,0,-0.21686107961883011,2.4097044790657995e-05
2016,10119,10120,0,0.22519902641611442,0,-0.10634211013822678,0.22522931249004474,0,-0.10631182406429646,3.0286073930324564e-05
2017,10130,10131,0,0.041860788642381047,0,-0.28968034791196018,0.041853343749816967,0,-0.28968779280452422,7.4448925640804853e-06
2018,10133,10134,0,0.39789304851503254,1,0.066351911960691345,0.39791780971030777,1,0.06637667315596657,2.476119527522469e-05
2019,10135,10136,1,0.36722116915442593,1,0.035680032600084732,0.36712106704322289,1,0.035579930488881695,0.00010010211120303758
2020,10136,10137,0,0.16598818348713057,0,-0.16555295306721063,0.16595596008559724,0,-0.16558517646874396,3.2223401533332252e-05
2021,10138,10139,1,0.41393855649042377,1,0.082397419936082572,0.41392553281609895,1,0.082384396261757753,1.3023674324819101e-05
2022,10140,10141,1,0.22795267197936908,0,-0.10358846457497212,0.22794767632057625,0,-0.10359346023376495,4.9956587928334795e-06
2023,10142,10143,0,0.80951443705244797,1,0.47797330049810677,0.80949737053702953,1,0.47795623398268833,1.7066515418440176e-05
2024,10160,10161,0,0.17653440682410776,0,-0.15500672973023344,0.17654132004224651,0,-0.15499981651209468,6.9132181387543401e-06
2025,10163,10164,0,0.036563455292891851,0,-0.29497768126144935,0.036592918296243879,0,-0.29494821825809731,2.9463003352027395e-05
2026,10164,10165,1,0.20002733830778138,0,-0.13151379824655982,0.20002302151150664,0,-0.13151811504283456,4.3167962747447941e-06
2027,10167,10168,1,0.20844338207105448,0,-0.12309775448328672,0.20846641169540686,0,-0.12307472485893434,2.3029624352383093e-05
2028,10185,10186,1,0.027297244660145333,0,-0.30424389189419587,0.027319058916813323,0,-0.3042220776375279,2.1814256667990889e-05
2029,10186,10187,1,0.59655617502779568,1,0.26501503847345448,0.59644006885304468,1,0.26489893229870348,0.00011610617475099616
2030,10194,10195,1,0.55046977557615395,1,0.21892863902181275,0.5504753309893925,1,0.2189341944350513,5.5554132385449151e-06
2031,10203,10204,0,0.12116706102120363,0,-0.21037407553313758,0.12091644062089077,0,-0.21062469593345043,0.00025062040031285926
2032,10214,10215,0,0.084977124111722105,0,-0.24656401244261911,0.086237931587036118,0,-0.24530320496730507,0.001260807475314013
2033,10218,10219,0,0.098770466759026426,0,-0.23277066979531477,0.098771746802846408,0,-0.2327693897514948,1.2800438199817021e-06
2034,10237,10238,0,0.38419157942543741,1,0.052650442871096215,0.38417172033695807,1,0.052630583782616869,1.9859088479345921e-05
2035,10239,10240,0,0.2235391552388856,0,-0.1080019813154556,0.22355348549193441,0,-0.10798765106240679,1.433025304881097e-05
2036,10246,10247,0,0.070081797437474225,0,-0.26145933911686697,0.070172182576699493,0,-0.2613689539776417,9.0385139225268585e-05
2037,10254,10255,1,0.13420897243570401,0,-0.19733216411863719,0.13425966048989491,0,-0.19728147606444629,5.0688054190894949e-05
2038,10255,10256,0,0.19231926347190581,0,-0.13922187308243539,0.19230577880709324,0,-0.13923535774724796,1.3484664812574154e-05
2039,10257,10258,0,0.11225713001750821,0,-0.219284006536833,0.11231953294358385,0,-0.21922160361075735,6.2402926075635912e-05
2040,10264,10265,0,0.31070183510701016,0,-0.020839301447331038,0.31069111575875968,0,-0.020850020795581514,1.0719348250476379e-05
2041,10271,10272,0,0.1881703244667407,0,-0.1433708120876005,0.18804682996975505,0,-0.14349430658458615,0.00012349449698564885
2042,10282,10283,0,0.13323654563647983,0,-0.19830459091786137,0.13321168029158451,0,-0.19832945626275669,2.4865344895319552e-05
2043,10285,10286,0,0.018090613852510224,0,-0.31345052270183099,0.018094506644420087,0,-0.31344662990992112,3.8927919098624697e-06
2044,10287,10288,1,0.19062512576177643,0,-0.14091601079256477,0.19062206404232213,0,-0.14091907251201907,3.0617194543003379e-06
2045,10289,10290,0,0.059261419078057855,0,-0.27227971747628332,0.059142815559934066,0,-0.27239832099440714,0.00011860351812378878
2046,10295,10296,0,0.12540595983388239,0,-0.20613517672045881,0.12543032551918176,0,-0.20611081103515944,2.436568529937122e-05
2047,10300,10301,0,0.037734816132178793,0,-0.29380632042216243,0.037738769730856846,0,-0.29380236682348437,3.9535986780525612e-06
2048,10303,10304,0,0.18710327609747843,0,-0.14443786045686277,0.18721445814717386,0,-0.14432667840716734,0.00011118204969542966
2049,10305,10306,0,0.16092690668633461,0,-0.17061422986800659,0.16088782524539363,0,-0.17065331130894756,3.9081440940974543e-05
2050,10308,10309,0,0.17114154453790303,0,-0.16039959201643816,0.17113589236715374,0,-0.16040524418718746,5.6521707492984685e-06
2051,10310,10311,0,0.092109501879007308,0,-0.2394316346753339,0.092104611070839212,0,-0.23943652548350197,4.8908081680953952e-06
2052,10311,10312,0,0.1083943142801308,0,-0.2231468222742104,0.10853255381000602,0,-0.22300858274433516,0.00013823952987522536
2053,10313,10314,0,0.19325292950714079,0,-0.13828820704720041,0.19326617573903779,0,-0.13827496081530341,1.3246231896996141e-05
2054,10316,10317,1,0.53775134094860233,1,0.20621020439426113,0.5376371635643834,1,0.2060960270100422,0.00011417738421892754
2055,10319,10320,0,0.058542081732368682,0,-0.27299905482197251,0.058535338016182561,0,-0.27300579853815865,6.7437161861208517e-06
2056,10322,10323,0,0.3807592810525926,1,0.049218144498251404,0.38082471305732524,1,0.049283576502984039,6.5432004732635107e-05
2057,10323,10324,0,0.56122623058720822,1,0.22968509403286702,0.5613782980707529,1,0.2298371615164117,0.00015206748354468225
2058,10324,10325,0,0.1505482529679279,0,-0.1809928835864133,0.15051801751569238,0,-0.18102311903864882,3.023545223551638e-05
2059,10328,10329,0,0.32631750440543406,0,-0.0052236321489071424,0.32647534169768089,0,-0.0050657948566603106,0.00015783729224683185
2060,10329,10330,0,0.64394693889068388,1,0.31240580233634269,0.64389801697332849,1,0.31235688041898729,4.8921917355393418e-05
2061,10337,10338,1,0.79758856888562701,1,0.46604743233128582,0.79759845668592289,1,0.46605732013158169,9.8878002958713296e-06
2062,10342,10343,0,0.21959774300017698,0,-0.11194339355416422,0.21961370133067873,0,-0.11192743522366247,1.5958330501747442e-05
2063,10343,10344,0,0.13810403724520723,0,-0.19343709930913397,0.13810602314180542,0,-0.19343511341253578,1.9858965981944809e-06
2064,10349,10350,1,0.14087302226301915,0,-0.19066811429132205,0.14086424105744483,0,-0.19067689549689637,8.7812055743208273e-06
2065,10355,10356,0,0.049448332679664468,0,-0.28209280387467672,0.049448829611709939,0,-0.28209230694263127,4.9693204547118786e-07
2066,10357,10358,0,0.11944633959002937,0,-0.21209479696431183,0.11944495982303888,0,-0.21209617673130232,1.3797669904946908e-06
2067,10367,10368,1,0.10839222526834508,0,-0.22314891128599612,0.10872401165427355,0,-0.22281712490006766,0.00033178638592847032
2068,10370,10371,0,0.17344833955729191,0,-0.15809279699704928,0.17344533629907055,0,-0.15809580025527065,3.0032582213623815e-06
2069,10372,10373,0,0.17739431111767981,0,-0.15414682543666139,0.17723368254063349,0,-0.15430745401370771,0.00016062857704632338
2070,10375,10376,0,0.074449004947829384,0,-0.25709213160651179,0.07455704805652183,0,-0.2569840884978194,0.00010804310869244604
2071,10385,10386,0,0.11840351025136217,0,-0.21313762630297903,0.11840691181282981,0,-0.21313422474151139,3.4015614676363715e-06
2072,10388,10389,1,0.25276957670202049,0,-0.078771559852320705,0.25266080668503377,0,-0.078880329869307431,0.00010877001698672562
2073,10389,10390,1,0.75059230595098447,1,0.41905116939664327,0.75061857983515501,1,0.41907744328081381,2.6273884170535666e-05
2074,10393,10394,0,0.14263099652830194,0,-0.18891014002603926,0.14265191626491766,0,-0.18888922028942354,2.0919736615720996e-05
2075,10414,10415,0,0.33662293452118192,1,0.0050817979668407176,0.33662079577288417,1,0.0050796592185429756,2.1387482977419658e-06
